team_id,TEAM,GP,W,L,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE,POSS,season_year,season_type_code,season_type
1610612750,MIN,82,49,33,3966,117.52517809609243,112.38376505518357,5.1414130409088585,63.67419738406659,1.9023090586145648,19.06005965389352,25.767045454545453,75.05506607929516,50.79697986577181,14.120075814788741,55.41556452735625,58.79430274925472,96.5139053780573,52.3678133341331,7974.461431861984,2024-25,002,regular_season
1610612740,NOP,82,21,61,3951,111.31325935820603,120.86746205461878,-9.554202696412759,63.59543817527011,1.8555166374781087,18.554256533830213,26.332537788385043,72.65822784810126,48.812448812448814,14.115005794700343,51.913680781758956,55.18679928819691,98.29224417127392,45.50056882821388,8090.680348347985,2024-25,002,regular_season
1610612752,NYK,82,51,31,3976,119.54701446810134,115.31615320190352,4.23086126619782,63.4393470306783,2.2562562562562563,19.921797663828944,25.962660443407234,74.48571428571428,50.476327944572745,12.579257157534572,55.61859193438141,58.88672214200297,95.87499501760688,52.73163262358074,7941.645420625104,2024-25,002,regular_season
1610612760,OKC,82,68,14,3941,121.19715691854188,108.25686741858624,12.94028949995564,60.16393442622951,2.435840707964602,19.245425496954994,24.207893274041133,74.63362643218758,49.9523874302816,11.08817223503308,56.00000000000001,59.269309762370916,99.29863297138745,56.161344930243416,8152.831511254957,2024-25,002,regular_season
1610612753,ORL,82,41,41,3946,110.55308327297352,110.68096422528465,-0.1278809523111306,60.287539936102235,1.7586206896551724,17.429294515360315,25.29021558872305,77.01958384332926,49.840255591054316,13.721626182984451,51.03766879886283,54.947499555080974,95.12141338250218,49.793852445278716,7819.7728584865345,2024-25,002,regular_season
1610612755,PHI,82,24,58,3961,112.77989600545287,119.19183713348873,-6.411941128035863,58.42040565457898,1.805318138651472,17.38715271426167,23.41302555647156,71.82007745010426,46.64093767867353,13.212864985952589,52.65764508928571,56.32030639048746,96.57567870727327,45.887728459530024,7969.505486656446,2024-25,002,regular_season
1610612756,PHX,82,36,46,3966,117.07762240569078,120.16886369707211,-3.091241291381337,67.34693877551021,2.096685082872928,20.354200635029603,22.62351921409997,74.08118486012069,49.022090896299424,13.64669935951274,56.098939929328616,59.54206864113458,96.31429027361052,49.489895199177155,7957.96823385707,2024-25,002,regular_season
1610612757,POR,82,36,46,3956,112.78405005105819,115.79807448330355,-3.014024432245364,58.70676691729323,1.5741935483870968,17.13964596796853,29.23898531375167,72.48171074845244,50.294560898753254,15.380206979359084,52.102487831260134,55.46676751903182,97.82378433367573,47.25224539503729,8062.310225500441,2024-25,002,regular_season
1610612758,SAC,82,40,42,3976,117.61452398931141,117.13117663045122,0.4833473588601862,61.46217058656843,2.0936293436293436,19.10218834105993,25.351716375914464,76.87747035573122,51.07102593010146,12.839688814850012,54.77318889641164,58.22285919025439,97.40923190487175,50.21696588105164,8068.7313761202095,2024-25,002,regular_season
1610612759,SAS,82,34,48,3946,115.2664912327846,118.05499765738418,-2.788506424599575,68.53473438412142,2.162062615101289,20.323303246535172,24.281842818428185,73.02148490617351,48.608660241618026,13.399637066881189,54.400977995110026,57.53001512456831,98.58729395768631,49.30182599355531,8104.697124104796,2024-25,002,regular_season
1610612761,TOR,82,30,52,3961,111.3548005174802,115.66641527736942,-4.311614759889224,68.54130052724078,1.9435215946843853,19.886527812243983,27.325581395348838,73.93233499722685,50.06765899864682,14.74768230371204,52.244706512999194,55.27949253048855,98.93252841798879,47.674763912811066,8163.9946888261165,2024-25,002,regular_season
1610612762,UTA,82,17,65,3961,111.89909533120877,121.24129773161269,-9.34220240040392,63.32829046898638,1.5515196441808747,18.165501343535407,26.9093895428415,74.1211465657112,50.65977418038362,16.452520937525954,53.314081408140815,56.77711439830492,99.36098598843148,45.117835569042285,8199.351364587023,2024-25,002,regular_season
1610612764,WAS,82,18,64,3946,107.6331211634723,120.0298898611622,-12.396768697689907,63.656047015156204,1.6827473426001636,18.06118687799484,22.72012578616352,71.94701986754967,47.20063232775655,14.863968742426222,51.160108548168246,54.575034509958584,100.08657553978588,43.708897065214245,8227.950564166564,2024-25,002,regular_season
