team_id,TEAM,GP,W,L,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE,POSS,season_year,season_type_code,season_type
1610612745,HOU,82,52,30,3956,120.48427603064985,115.72764114681071,4.756634883839141,54.936854190585535,1.6789473684210525,16.60386000707876,39.57081545064378,67.96138818662376,53.279325269115525,14.655577750207089,52.265308787047914,55.3022149209766,94.38149710884724,51.41498286659577,7778.608386720826,2024-25,002,regular_season
1610612754,IND,82,50,32,3971,120.89490063591575,118.59608862257696,2.2988120133387895,67.09569110240626,2.2162661737523104,20.7011098142943,28.67878787878788,67.03962703962704,48.23529411764706,13.591883051544144,56.16298116298116,59.37867106289302,96.22523535520637,51.979998386966685,7960.633533240093,2024-25,002,regular_season
1610612746,LAC,82,50,32,3961,119.30792638907315,114.384025364805,4.923901024268147,60.54561454972133,1.6918032786885246,18.527095877721166,31.420765027322403,70.1553166069295,51.163073925222264,15.72554777384067,55.406360424028264,58.90708768857141,94.01354808394717,52.03031169573921,7758.076332510724,2024-25,002,regular_season
1610612747,LAL,82,50,32,3946,120.61697918236592,119.319743441536,1.2972357408299189,63.49821215733016,1.8611353711790393,19.163875869164055,31.14067504311407,66.89895470383276,49.54567192730751,14.853349232502579,55.687169972884256,59.26913721270596,93.77028820338427,50.98755788651454,7708.699109386548,2024-25,002,regular_season
1610612763,MEM,82,48,34,3941,122.68230616627815,117.78976529912597,4.892540867152178,63.48773841961853,1.8132295719844358,19.24105992640501,35.867091488393264,66.20583717357911,51.31270249134175,15.796268880126997,55.395166557805354,58.743754797210435,99.07941018749979,52.1884432945235,8134.832407269514,2024-25,002,regular_season
1610612748,MIA,82,37,45,3986,117.59408441978708,116.99762087548119,0.596463544305891,65.28028933092224,1.9443447037701975,19.43339888890484,29.627851140456183,69.62927756653993,49.73127911142959,14.444791051234183,54.35696273465956,57.6485933972051,92.87051841445563,50.57541899441341,7712.122633333753,2024-25,002,regular_season
1610612749,MIL,82,48,34,3951,120.51121667181854,117.92846994627175,2.582746725546798,60.66763425253991,1.9051959890610757,18.824080412148287,27.89396887159533,69.49536094138945,49.44320712694878,13.957010630171553,56.84128777181587,59.82970767326107,95.48791840124966,51.424473923715496,7859.849283402862,2024-25,002,regular_season
1610612750,MIN,82,49,33,3966,121.03512872004592,115.74016470220354,5.294964017842375,63.67419738406659,1.8075949367088608,18.960517510595583,33.15864697474988,68.05977118841933,50.78410564791888,15.303737466202989,55.41556452735625,58.79430274925472,93.71505643243054,52.32812140722005,7743.206537729573,2024-25,002,regular_season
1610612740,NOP,82,21,61,3951,114.9022136265543,124.76446225339491,-9.86224862684061,63.59543817527011,1.7658333333333334,18.460503756568766,33.89149363697254,65.10194404931246,49.02840059790732,15.310088424590846,51.913680781758956,55.18679928819691,95.2220999318378,45.69984978833811,7837.9691006394,2024-25,002,regular_season
1610612752,NYK,82,51,31,3976,122.8222056850925,118.47543286960997,4.346772815482524,63.4393470306783,2.0716911764705883,19.76631203061586,33.479639112411604,67.96116504854369,50.76024814499453,14.07526435489579,55.61859193438141,58.88672214200297,93.3183812533513,52.6150598561231,7729.872580485933,2024-25,002,regular_season
1610612760,OKC,82,68,14,3941,124.91325745723876,111.57619778540524,13.337059671833515,60.16393442622951,2.291363163371488,19.150024176688106,30.662267263728495,67.01054047992824,49.28752011031947,12.148733975954503,56.00000000000001,59.269309762370916,96.3445533885765,55.69931535559592,7910.28926884125,2024-25,002,regular_season
1610612753,ORL,82,41,41,3946,114.52245712266017,114.65492960053484,-0.1324724778746713,60.287539936102235,1.6197424892703862,17.282435477075815,33.5026552759178,67.55744255744256,49.862027594481106,15.433043672400126,51.03766879886283,54.947499555080974,91.8244840263556,49.74620909816441,7548.737790999983,2024-25,002,regular_season
1610612755,PHI,82,24,58,3961,116.22509076959277,122.83290356256806,-6.607812792975295,58.42040565457898,1.701880035810206,17.285966813853506,31.319444444444443,64.85878530367408,47.44622040620118,14.444083932981211,52.65764508928571,56.32030639048746,93.71294037407505,46.130418694674525,7733.269933785651,2024-25,002,regular_season
1610612756,PHX,82,36,46,3966,120.04341669173971,123.21296488387966,-3.169548192139956,67.34693877551021,1.9748482220294883,20.233021855573366,29.375155588747823,68.11899742328414,49.336229785179825,14.855646607875483,56.098939929328616,59.54206864113458,93.93474810769692,49.57879487041906,7761.358562398458,2024-25,002,regular_season
1610612757,POR,82,36,46,3956,115.97859219255298,119.07798710103097,-3.09939490847799,58.70676691729323,1.491214667685256,17.036429331983452,36.15982241953385,65.21428571428571,50.17805858701895,16.69591742879708,52.102487831260134,55.46676751903182,95.12930257125188,47.31138945528692,7840.240020247344,2024-25,002,regular_season
1610612758,SAC,82,40,42,3976,121.10771474304288,120.6100118057427,0.49770293730017556,61.46217058656843,1.9862637362637363,19.008441185131172,32.33190271816881,69.46236559139786,50.87719298245614,13.935682244404934,54.77318889641164,58.22285919025439,94.59959232955534,50.23046502113733,7835.999564631501,2024-25,002,regular_season
1610612759,SAS,82,34,48,3946,118.50061425364227,121.36736000629942,-2.8667457526571525,68.53473438412142,2.065083553210202,20.23398344053553,31.23699421965318,66.73625608907446,48.95785085687818,14.422521773323835,54.400977995110026,57.53001512456831,95.89664598965003,49.42193466270683,7883.503439065812,2024-25,002,regular_season
1610612761,TOR,82,30,52,3961,114.95614237408157,119.40719969623278,-4.451057322151215,68.54130052724078,1.8615751789976134,19.797356291498303,34.37430292215035,65.82658959537572,49.81834695731153,15.89482685779568,52.244706512999194,55.27949253048855,95.83317375791594,47.76606924759281,7908.233359481355,2024-25,002,regular_season
1610612762,UTA,82,17,65,3961,115.43678074944678,125.07433650465944,-9.63755575521266,63.32829046898638,1.4833451452870305,18.068274423679885,34.34504792332268,67.19636776390466,50.81370205986116,17.752729987735083,53.314081408140815,56.77711439830492,96.31596074612187,45.36833834566095,7948.073344070599,2024-25,002,regular_season
1610612764,WAS,82,18,64,3946,110.87757208564052,123.64802415512486,-12.770452069484335,63.656047015156204,1.6128526645768024,17.977567350361646,30.23049645390071,65.44715447154472,47.67337807606264,15.975585137903941,51.160108548168246,54.575034509958584,97.15788602937792,44.0238988467417,7987.187880665109,2024-25,002,regular_season
